"week","name","state","DOY","value"
42,"X20062007","Victoria",2037,510
42,"X20072008","New South Wales",2037,240
42,"X20072008","Queensland",2037,199
42,"X20072008","Victoria",2037,701
42,"X20082009","New South Wales",2037,163
42,"X20082009","Queensland",2037,99
42,"X20082009","Victoria",2037,359
42,"X20092010","New South Wales",2037,385
42,"X20092010","Queensland",2037,73
42,"X20092010","Victoria",2037,797
42,"X20102011","New South Wales",2037,795
42,"X20102011","Queensland",2037,95
42,"X20102011","Victoria",2037,496.1
42,"X20112012","New South Wales",2037,660
42,"X20112012","Queensland",2037,127
42,"X20112012","Victoria",2037,882
42,"X20122013","New South Wales",2037,377
42,"X20122013","Queensland",2037,108
42,"X20122013","Victoria",2037,425
42,"X20132014","New South Wales",2037,512
42,"X20132014","Queensland",2037,171
42,"X20132014","Victoria",2037,606
42,"X20142015","New South Wales",2037,689
42,"X20142015","Queensland",2037,179
42,"X20142015","Victoria",2037,257.2
42,"X20152016","New South Wales",2037,756
42,"X20152016","Queensland",2037,116
42,"X20152016","Victoria",2037,465
42,"X20162017","New South Wales",2037,1302
42,"X20162017","Queensland",2037,345
42,"X20162017","Victoria",2037,1362
42,"X20172018","New South Wales",2037,673
42,"X20172018","Queensland",2037,146
42,"X20172018","Victoria",2037,864.1
42,"X20182019","New South Wales",2037,345
42,"X20182019","Queensland",2037,292
42,"X20182019","Victoria",2037,283
42,"X20192020","New South Wales",2037,NA
42,"X20192020","Queensland",2037,NA
42,"X20192020","Victoria",2037,NA
43,"X20022003","New South Wales",2086,282.1
43,"X20022003","Queensland",2086,223
43,"X20022003","Victoria",2086,358
43,"X20032004","New South Wales",2086,896
43,"X20032004","Queensland",2086,192
43,"X20032004","Victoria",2086,376.1
43,"X20042005","New South Wales",2086,558
43,"X20042005","Queensland",2086,410
43,"X20042005","Victoria",2086,591
43,"X20052006","New South Wales",2086,1332
43,"X20052006","Queensland",2086,406
43,"X20052006","Victoria",2086,1544.1
43,"X20062007","New South Wales",2086,130.1
43,"X20062007","Queensland",2086,324
43,"X20062007","Victoria",2086,190
43,"X20072008","New South Wales",2086,236
43,"X20072008","Queensland",2086,157
43,"X20072008","Victoria",2086,1092.1
43,"X20082009","New South Wales",2086,317
43,"X20082009","Queensland",2086,364
43,"X20082009","Victoria",2086,852.2
43,"X20092010","New South Wales",2086,252
43,"X20092010","Queensland",2086,116
43,"X20092010","Victoria",2086,203.3
43,"X20102011","New South Wales",2086,1013
43,"X20102011","Queensland",2086,84
43,"X20102011","Victoria",2086,635
43,"X20112012","New South Wales",2086,154
43,"X20112012","Queensland",2086,195
43,"X20112012","Victoria",2086,81
43,"X20122013","New South Wales",2086,467
43,"X20122013","Queensland",2086,230
43,"X20122013","Victoria",2086,281
43,"X20132014","New South Wales",2086,629
43,"X20132014","Queensland",2086,133
43,"X20132014","Victoria",2086,517
43,"X20142015","New South Wales",2086,289
43,"X20142015","Queensland",2086,497
43,"X20142015","Victoria",2086,314.2
43,"X20152016","New South Wales",2086,887
43,"X20152016","Queensland",2086,219
43,"X20152016","Victoria",2086,311
43,"X20162017","New South Wales",2086,566
43,"X20162017","Queensland",2086,347
43,"X20162017","Victoria",2086,156.1
43,"X20172018","New South Wales",2086,625
43,"X20172018","Queensland",2086,257
43,"X20172018","Victoria",2086,561
43,"X20182019","New South Wales",2086,172
43,"X20182019","Queensland",2086,68
43,"X20182019","Victoria",2086,242
43,"X20192020","New South Wales",2086,NA
43,"X20192020","Queensland",2086,NA
43,"X20192020","Victoria",2086,NA
44,"X20022003","New South Wales",2135,327
44,"X20022003","Queensland",2135,239
44,"X20022003","Victoria",2135,124
44,"X20032004","New South Wales",2135,643
44,"X20032004","Queensland",2135,98
44,"X20032004","Victoria",2135,592.1
44,"X20042005","New South Wales",2135,711
44,"X20042005","Queensland",2135,394
44,"X20042005","Victoria",2135,239
44,"X20052006","New South Wales",2135,402
44,"X20052006","Queensland",2135,284
44,"X20052006","Victoria",2135,67.2
44,"X20062007","New South Wales",2135,170
44,"X20062007","Queensland",2135,336
44,"X20062007","Victoria",2135,50.2
44,"X20072008","New South Wales",2135,146
44,"X20072008","Queensland",2135,266
44,"X20072008","Victoria",2135,54
44,"X20082009","New South Wales",2135,306
44,"X20082009","Queensland",2135,487
44,"X20082009","Victoria",2135,186
44,"X20092010","New South Wales",2135,520
44,"X20092010","Queensland",2135,118
44,"X20092010","Victoria",2135,286
44,"X20102011","New South Wales",2135,803
44,"X20102011","Queensland",2135,152
44,"X20102011","Victoria",2135,430.1
44,"X20112012","New South Wales",2135,577
44,"X20112012","Queensland",2135,33
44,"X20112012","Victoria",2135,273
44,"X20122013","New South Wales",2135,667
44,"X20122013","Queensland",2135,231
44,"X20122013","Victoria",2135,479
44,"X20132014","New South Wales",2135,222
44,"X20132014","Queensland",2135,123
44,"X20132014","Victoria",2135,83.3
44,"X20142015","New South Wales",2135,464
44,"X20142015","Queensland",2135,289
44,"X20142015","Victoria",2135,524
44,"X20152016","New South Wales",2135,528
44,"X20152016","Queensland",2135,81
44,"X20152016","Victoria",2135,88
44,"X20162017","New South Wales",2135,628
44,"X20162017","Queensland",2135,287
44,"X20162017","Victoria",2135,184
44,"X20172018","New South Wales",2135,607
44,"X20172018","Queensland",2135,243
44,"X20172018","Victoria",2135,589
44,"X20182019","New South Wales",2135,262
44,"X20182019","Queensland",2135,74
44,"X20182019","Victoria",2135,232
44,"X20192020","New South Wales",2135,NA
44,"X20192020","Queensland",2135,NA
44,"X20192020","Victoria",2135,NA
45,"X20022003","New South Wales",2184,355
45,"X20022003","Queensland",2184,250
45,"X20022003","Victoria",2184,436.1
45,"X20032004","New South Wales",2184,1258
45,"X20032004","Queensland",2184,153
45,"X20032004","Victoria",2184,609
45,"X20042005","New South Wales",2184,438
45,"X20042005","Queensland",2184,269
45,"X20042005","Victoria",2184,185
45,"X20052006","New South Wales",2184,745
45,"X20052006","Queensland",2184,411
45,"X20052006","Victoria",2184,28.1
45,"X20062007","New South Wales",2184,325
45,"X20062007","Queensland",2184,341
45,"X20062007","Victoria",2184,147
45,"X20072008","New South Wales",2184,366
45,"X20072008","Queensland",2184,376
45,"X20072008","Victoria",2184,91
45,"X20082009","New South Wales",2184,583
45,"X20082009","Queensland",2184,239
45,"X20082009","Victoria",2184,365
45,"X20092010","New South Wales",2184,356
45,"X20092010","Queensland",2184,221
45,"X20092010","Victoria",2184,96
45,"X20102011","New South Wales",2184,885
45,"X20102011","Queensland",2184,223
45,"X20102011","Victoria",2184,157.2
45,"X20112012","New South Wales",2184,431
45,"X20112012","Queensland",2184,195
45,"X20112012","Victoria",2184,227.1
45,"X20122013","New South Wales",2184,723
45,"X20122013","Queensland",2184,87
45,"X20122013","Victoria",2184,586
45,"X20132014","New South Wales",2184,263
45,"X20132014","Queensland",2184,137
45,"X20132014","Victoria",2184,142.1
45,"X20142015","New South Wales",2184,334
45,"X20142015","Queensland",2184,960
45,"X20142015","Victoria",2184,28.2
45,"X20152016","New South Wales",2184,873.1
45,"X20152016","Queensland",2184,178
45,"X20152016","Victoria",2184,279.2
45,"X20162017","New South Wales",2184,1304
45,"X20162017","Queensland",2184,270
45,"X20162017","Victoria",2184,787
45,"X20172018","New South Wales",2184,771
45,"X20172018","Queensland",2184,348
45,"X20172018","Victoria",2184,395.1
45,"X20182019","New South Wales",2184,361
45,"X20182019","Queensland",2184,300
45,"X20182019","Victoria",2184,231.2
45,"X20192020","New South Wales",2184,NA
45,"X20192020","Queensland",2184,NA
45,"X20192020","Victoria",2184,NA
46,"X20022003","New South Wales",2233,89
46,"X20022003","Queensland",2233,247
46,"X20022003","Victoria",2233,78
46,"X20032004","New South Wales",2233,1113
46,"X20032004","Queensland",2233,208
46,"X20032004","Victoria",2233,794
46,"X20042005","New South Wales",2233,532
46,"X20042005","Queensland",2233,395
46,"X20042005","Victoria",2233,214
46,"X20052006","New South Wales",2233,1316
46,"X20052006","Queensland",2233,243
46,"X20052006","Victoria",2233,293
46,"X20062007","New South Wales",2233,204
46,"X20062007","Queensland",2233,201
46,"X20062007","Victoria",2233,121.1
46,"X20072008","New South Wales",2233,328
46,"X20072008","Queensland",2233,297
46,"X20072008","Victoria",2233,363.1
46,"X20082009","New South Wales",2233,354
46,"X20082009","Queensland",2233,323
46,"X20082009","Victoria",2233,183
46,"X20092010","New South Wales",2233,367
46,"X20092010","Queensland",2233,231
46,"X20092010","Victoria",2233,90
46,"X20102011","New South Wales",2233,715
46,"X20102011","Queensland",2233,363
46,"X20102011","Victoria",2233,93.1
46,"X20112012","New South Wales",2233,418
46,"X20112012","Queensland",2233,356
46,"X20112012","Victoria",2233,79.1
46,"X20122013","New South Wales",2233,338
46,"X20122013","Queensland",2233,95.1
46,"X20122013","Victoria",2233,124.2
46,"X20132014","New South Wales",2233,417
46,"X20132014","Queensland",2233,206
46,"X20132014","Victoria",2233,228.1
46,"X20142015","New South Wales",2233,663
46,"X20142015","Queensland",2233,937
46,"X20142015","Victoria",2233,124
46,"X20152016","New South Wales",2233,452
46,"X20152016","Queensland",2233,510
46,"X20152016","Victoria",2233,103
46,"X20162017","New South Wales",2233,762
46,"X20162017","Queensland",2233,539
46,"X20162017","Victoria",2233,473
46,"X20172018","New South Wales",2233,581
46,"X20172018","Queensland",2233,666
46,"X20172018","Victoria",2233,117.2
46,"X20182019","New South Wales",2233,462
46,"X20182019","Queensland",2233,199
46,"X20182019","Victoria",2233,357
46,"X20192020","New South Wales",2233,NA
46,"X20192020","Queensland",2233,NA
46,"X20192020","Victoria",2233,NA
47,"X20022003","New South Wales",2282,255
47,"X20022003","Queensland",2282,618
47,"X20022003","Victoria",2282,38.1
47,"X20032004","New South Wales",2282,922
47,"X20032004","Queensland",2282,271
47,"X20032004","Victoria",2282,319.1
47,"X20042005","New South Wales",2282,539
47,"X20042005","Queensland",2282,638
47,"X20042005","Victoria",2282,200.1
47,"X20052006","New South Wales",2282,710
47,"X20052006","Queensland",2282,197
47,"X20052006","Victoria",2282,162.1
47,"X20062007","New South Wales",2282,184
47,"X20062007","Queensland",2282,343
47,"X20062007","Victoria",2282,48.1
47,"X20072008","New South Wales",2282,278
47,"X20072008","Queensland",2282,327
47,"X20072008","Victoria",2282,60.1
47,"X20082009","New South Wales",2282,139
47,"X20082009","Queensland",2282,603
47,"X20082009","Victoria",2282,300
47,"X20092010","New South Wales",2282,220.1
47,"X20092010","Queensland",2282,133
47,"X20092010","Victoria",2282,159
47,"X20102011","New South Wales",2282,696
47,"X20102011","Queensland",2282,251
47,"X20102011","Victoria",2282,107.3
47,"X20112012","New South Wales",2282,623
47,"X20112012","Queensland",2282,224.1
47,"X20112012","Victoria",2282,89
47,"X20122013","New South Wales",2282,330
47,"X20122013","Queensland",2282,61
47,"X20122013","Victoria",2282,121
47,"X20132014","New South Wales",2282,381
47,"X20132014","Queensland",2282,161
47,"X20132014","Victoria",2282,100.3
47,"X20142015","New South Wales",2282,87
47,"X20142015","Queensland",2282,409
47,"X20142015","Victoria",2282,50
47,"X20152016","New South Wales",2282,872
47,"X20152016","Queensland",2282,371
47,"X20152016","Victoria",2282,36
47,"X20162017","New South Wales",2282,194.2
47,"X20162017","Queensland",2282,362
47,"X20162017","Victoria",2282,91.2
47,"X20172018","New South Wales",2282,647
47,"X20172018","Queensland",2282,426
47,"X20172018","Victoria",2282,169.1
47,"X20182019","New South Wales",2282,347
47,"X20182019","Queensland",2282,237
47,"X20182019","Victoria",2282,255
47,"X20192020","New South Wales",2282,NA
47,"X20192020","Queensland",2282,NA
47,"X20192020","Victoria",2282,NA
48,"X20022003","New South Wales",2331,409
48,"X20022003","Queensland",2331,405
48,"X20022003","Victoria",2331,98.1
48,"X20032004","New South Wales",2331,922.1
48,"X20032004","Queensland",2331,320
48,"X20032004","Victoria",2331,233.1
48,"X20042005","New South Wales",2331,648
48,"X20042005","Queensland",2331,676
48,"X20042005","Victoria",2331,66.2
48,"X20052006","New South Wales",2331,752
48,"X20052006","Queensland",2331,399
48,"X20052006","Victoria",2331,77
48,"X20062007","New South Wales",2331,189
48,"X20062007","Queensland",2331,266
48,"X20062007","Victoria",2331,37.1
48,"X20072008","New South Wales",2331,189
48,"X20072008","Queensland",2331,168
48,"X20072008","Victoria",2331,46.2
48,"X20082009","New South Wales",2331,130
48,"X20082009","Queensland",2331,295
48,"X20082009","Victoria",2331,78
48,"X20092010","New South Wales",2331,32.2
48,"X20092010","Queensland",2331,136
48,"X20092010","Victoria",2331,5.6
48,"X20102011","New South Wales",2331,431
48,"X20102011","Queensland",2331,713
48,"X20102011","Victoria",2331,82.2
48,"X20112012","New South Wales",2331,157
48,"X20112012","Queensland",2331,60.2
48,"X20112012","Victoria",2331,40.2
48,"X20122013","New South Wales",2331,283
48,"X20122013","Queensland",2331,104
48,"X20122013","Victoria",2331,78.1
48,"X20132014","New South Wales",2331,96
48,"X20132014","Queensland",2331,221
48,"X20132014","Victoria",2331,7.5
48,"X20142015","New South Wales",2331,66
48,"X20142015","Queensland",2331,370
48,"X20142015","Victoria",2331,33.3
48,"X20152016","New South Wales",2331,346
48,"X20152016","Queensland",2331,242
48,"X20152016","Victoria",2331,53.2
48,"X20162017","New South Wales",2331,318
48,"X20162017","Queensland",2331,792
48,"X20162017","Victoria",2331,19.2
48,"X20172018","New South Wales",2331,298
48,"X20172018","Queensland",2331,564
48,"X20172018","Victoria",2331,101
48,"X20182019","New South Wales",2331,530
48,"X20182019","Queensland",2331,419
48,"X20182019","Victoria",2331,18
48,"X20192020","New South Wales",2331,NA
48,"X20192020","Queensland",2331,NA
48,"X20192020","Victoria",2331,NA
49,"X20022003","New South Wales",2380,182
49,"X20022003","Queensland",2380,571
49,"X20022003","Victoria",2380,26.3
49,"X20032004","New South Wales",2380,667.1
49,"X20032004","Queensland",2380,252
49,"X20032004","Victoria",2380,87.2
49,"X20042005","New South Wales",2380,679
49,"X20042005","Queensland",2380,458
49,"X20042005","Victoria",2380,127
49,"X20052006","New South Wales",2380,616
49,"X20052006","Queensland",2380,380
49,"X20052006","Victoria",2380,27.3
49,"X20062007","New South Wales",2380,71
49,"X20062007","Queensland",2380,175
49,"X20062007","Victoria",2380,5.5
49,"X20072008","New South Wales",2380,75.1
49,"X20072008","Queensland",2380,131
49,"X20072008","Victoria",2380,26.3
49,"X20082009","New South Wales",2380,25.2
49,"X20082009","Queensland",2380,390
49,"X20082009","Victoria",2380,2.6
49,"X20092010","New South Wales",2380,70
49,"X20092010","Queensland",2380,514
49,"X20092010","Victoria",2380,43.3
49,"X20102011","New South Wales",2380,324
49,"X20102011","Queensland",2380,873
49,"X20102011","Victoria",2380,93.3
49,"X20112012","New South Wales",2380,51.2
49,"X20112012","Queensland",2380,263
49,"X20112012","Victoria",2380,12.4
49,"X20122013","New South Wales",2380,24.2
49,"X20122013","Queensland",2380,247
49,"X20122013","Victoria",2380,1.6
49,"X20132014","New South Wales",2380,57.1
49,"X20132014","Queensland",2380,243
49,"X20132014","Victoria",2380,7.3
49,"X20142015","New South Wales",2380,196
49,"X20142015","Queensland",2380,681
49,"X20142015","Victoria",2380,15.1
49,"X20152016","New South Wales",2380,43.4
49,"X20152016","Queensland",2380,394
49,"X20152016","Victoria",2380,34.4
49,"X20162017","New South Wales",2380,445
49,"X20162017","Queensland",2380,862
49,"X20162017","Victoria",2380,112.1
49,"X20172018","New South Wales",2380,313
49,"X20172018","Queensland",2380,1025
49,"X20172018","Victoria",2380,78.1
49,"X20182019","New South Wales",2380,215
49,"X20182019","Queensland",2380,259
49,"X20182019","Victoria",2380,25.2
49,"X20192020","New South Wales",2380,NA
49,"X20192020","Queensland",2380,NA
49,"X20192020","Victoria",2380,NA
50,"X20022003","New South Wales",2429,215
50,"X20022003","Queensland",2429,458
50,"X20022003","Victoria",2429,7.4
50,"X20032004","New South Wales",2429,298
50,"X20032004","Queensland",2429,512
50,"X20032004","Victoria",2429,70.2
50,"X20042005","New South Wales",2429,150.1
50,"X20042005","Queensland",2429,286
50,"X20042005","Victoria",2429,62.1
50,"X20052006","New South Wales",2429,404.1
50,"X20052006","Queensland",2429,179
50,"X20052006","Victoria",2429,33
50,"X20062007","New South Wales",2429,33
50,"X20062007","Queensland",2429,343
50,"X20062007","Victoria",2429,8.6
50,"X20072008","New South Wales",2429,31.2
50,"X20072008","Queensland",2429,273
50,"X20072008","Victoria",2429,6.3
50,"X20082009","New South Wales",2429,37
50,"X20082009","Queensland",2429,646
50,"X20082009","Victoria",2429,5.4
50,"X20092010","New South Wales",2429,83
50,"X20092010","Queensland",2429,359
50,"X20092010","Victoria",2429,9.4
50,"X20102011","New South Wales",2429,221
50,"X20102011","Queensland",2429,700
50,"X20102011","Victoria",2429,68.1
50,"X20112012","New South Wales",2429,102
50,"X20112012","Queensland",2429,552
50,"X20112012","Victoria",2429,24.4
50,"X20122013","New South Wales",2429,66.1
50,"X20122013","Queensland",2429,163
50,"X20122013","Victoria",2429,19.4
50,"X20132014","New South Wales",2429,98.2
50,"X20132014","Queensland",2429,138
50,"X20132014","Victoria",2429,6.5
50,"X20142015","New South Wales",2429,210
50,"X20142015","Queensland",2429,133
50,"X20142015","Victoria",2429,15.3
50,"X20152016","New South Wales",2429,62
50,"X20152016","Queensland",2429,458
50,"X20152016","Victoria",2429,5.6
50,"X20162017","New South Wales",2429,296
50,"X20162017","Queensland",2429,685
50,"X20162017","Victoria",2429,34.2
50,"X20172018","New South Wales",2429,180
50,"X20172018","Queensland",2429,765
50,"X20172018","Victoria",2429,7.3
50,"X20182019","New South Wales",2429,230
50,"X20182019","Queensland",2429,511
50,"X20182019","Victoria",2429,38.1
50,"X20192020","New South Wales",2429,NA
50,"X20192020","Queensland",2429,NA
50,"X20192020","Victoria",2429,NA
51,"X20022003","New South Wales",2478,158
51,"X20022003","Queensland",2478,408
51,"X20022003","Victoria",2478,1.6
51,"X20032004","New South Wales",2478,152
51,"X20032004","Queensland",2478,910
51,"X20032004","Victoria",2478,4.5
51,"X20042005","New South Wales",2478,102.2
51,"X20042005","Queensland",2478,293
51,"X20042005","Victoria",2478,22.2
51,"X20052006","New South Wales",2478,848
51,"X20052006","Queensland",2478,134
51,"X20052006","Victoria",2478,35.2
51,"X20062007","New South Wales",2478,33
51,"X20062007","Queensland",2478,137.1
51,"X20062007","Victoria",2478,2.5
51,"X20072008","New South Wales",2478,59
51,"X20072008","Queensland",2478,215
51,"X20072008","Victoria",2478,22.3
51,"X20082009","New South Wales",2478,78
51,"X20082009","Queensland",2478,707
51,"X20082009","Victoria",2478,19.3
51,"X20092010","New South Wales",2478,60.1
51,"X20092010","Queensland",2478,452
51,"X20092010","Victoria",2478,9.3
51,"X20102011","New South Wales",2478,140
51,"X20102011","Queensland",2478,1386
51,"X20102011","Victoria",2478,10.4
51,"X20112012","New South Wales",2478,86
51,"X20112012","Queensland",2478,817
51,"X20112012","Victoria",2478,14.2
51,"X20122013","New South Wales",2478,75
51,"X20122013","Queensland",2478,149
51,"X20122013","Victoria",2478,15.3
51,"X20132014","New South Wales",2478,64
51,"X20132014","Queensland",2478,190
51,"X20132014","Victoria",2478,5.3
51,"X20142015","New South Wales",2478,6.3
51,"X20142015","Queensland",2478,239
51,"X20142015","Victoria",2478,4.6
51,"X20152016","New South Wales",2478,85.3
51,"X20152016","Queensland",2478,154
51,"X20152016","Victoria",2478,10.6
51,"X20162017","New South Wales",2478,243
51,"X20162017","Queensland",2478,774
51,"X20162017","Victoria",2478,39.1
51,"X20172018","New South Wales",2478,238
51,"X20172018","Queensland",2478,803
51,"X20172018","Victoria",2478,21.3
51,"X20182019","New South Wales",2478,332
51,"X20182019","Queensland",2478,898
51,"X20182019","Victoria",2478,23.2
51,"X20192020","New South Wales",2478,NA
51,"X20192020","Queensland",2478,NA
51,"X20192020","Victoria",2478,NA
52,"X20022003","New South Wales",2527,86
52,"X20022003","Queensland",2527,373
52,"X20022003","Victoria",2527,3.6
52,"X20032004","New South Wales",2527,302
52,"X20032004","Queensland",2527,671
52,"X20032004","Victoria",2527,21.3
52,"X20042005","New South Wales",2527,128.1
52,"X20042005","Queensland",2527,121
52,"X20042005","Victoria",2527,44.2
52,"X20052006","New South Wales",2527,351.1
52,"X20052006","Queensland",2527,229
52,"X20052006","Victoria",2527,11.2
52,"X20062007","New South Wales",2527,30
52,"X20062007","Queensland",2527,159.1
52,"X20062007","Victoria",2527,4.3
52,"X20072008","New South Wales",2527,67
52,"X20072008","Queensland",2527,454
52,"X20072008","Victoria",2527,5.4
52,"X20082009","New South Wales",2527,54
52,"X20082009","Queensland",2527,326
52,"X20082009","Victoria",2527,12.2
52,"X20092010","New South Wales",2527,58
52,"X20092010","Queensland",2527,348
52,"X20092010","Victoria",2527,3.5
52,"X20102011","New South Wales",2527,232
52,"X20102011","Queensland",2527,1115
52,"X20102011","Victoria",2527,23.2
52,"X20112012","New South Wales",2527,67
52,"X20112012","Queensland",2527,510
52,"X20112012","Victoria",2527,2.6
52,"X20122013","New South Wales",2527,32.1
52,"X20122013","Queensland",2527,402
52,"X20122013","Victoria",2527,41
52,"X20132014","New South Wales",2527,99
52,"X20132014","Queensland",2527,547
52,"X20132014","Victoria",2527,4.5
52,"X20142015","New South Wales",2527,34.2
52,"X20142015","Queensland",2527,295
52,"X20142015","Victoria",2527,5.5
52,"X20152016","New South Wales",2527,23.4
52,"X20152016","Queensland",2527,225
52,"X20152016","Victoria",2527,11.3
52,"X20162017","New South Wales",2527,208
52,"X20162017","Queensland",2527,830
52,"X20162017","Victoria",2527,10.3
52,"X20172018","New South Wales",2527,201
52,"X20172018","Queensland",2527,699
52,"X20172018","Victoria",2527,16.3
52,"X20182019","New South Wales",2527,313
52,"X20182019","Queensland",2527,695
52,"X20182019","Victoria",2527,51.2
52,"X20192020","New South Wales",2527,NA
52,"X20192020","Queensland",2527,NA
52,"X20192020","Victoria",2527,NA
