"Year","Week","Sydney central east","Sydney north west","Sydney south west","Illawarra","Lower Hunter","Mean"
1999,27,85.1428571428571,53.2857142857143,73.5714285714286,35.2857142857143,69.5714285714286,63.3714285714286
1999,28,47.2857142857143,45.4285714285714,45.2857142857143,41.1428571428571,48.1428571428571,45.4571428571429
1999,29,40,38,43.5714285714286,37.5714285714286,46.7142857142857,41.1714285714286
1999,30,56.8571428571429,41.8571428571429,66.7142857142857,39,56.1428571428571,52.1142857142857
1999,31,39.7142857142857,55.1428571428571,49,35.8571428571429,55.2857142857143,47
1999,32,42.8571428571429,38.7142857142857,49.5714285714286,36.5714285714286,52.7142857142857,44.0857142857143
1999,33,50.8571428571429,44.7142857142857,55.4285714285714,41.4285714285714,59.4285714285714,50.3714285714286
1999,34,55.7142857142857,44.2857142857143,49.8571428571429,43.5714285714286,45.1428571428571,47.7142857142857
1999,35,49.1428571428571,43.7142857142857,53.7142857142857,47.4285714285714,53,49.4
1999,36,46.5714285714286,44.8571428571429,54,42.2857142857143,50.2857142857143,47.6
1999,37,52,78,268,47.8571428571429,55,100.171428571429
1999,38,41.8571428571429,45.1428571428571,85.2857142857143,41.7142857142857,49.8571428571429,52.7714285714286
1999,39,47.4285714285714,56.5714285714286,53.7142857142857,49.2857142857143,NA,NA
1999,40,40.8571428571429,43,45.1428571428571,46.8571428571429,50.1428571428571,45.2
1999,41,52.1428571428571,54.8571428571429,57.8571428571429,55.7142857142857,52.1428571428571,54.5428571428571
1999,42,44.5714285714286,49.5714285714286,51.2857142857143,44.8571428571429,47.8571428571429,47.6285714285714
1999,43,48.8571428571429,48,48.8571428571429,45.2857142857143,47.5714285714286,47.7142857142857
1999,44,45.8571428571429,44.1428571428571,48.4285714285714,41.4285714285714,50.4285714285714,46.0571428571429
1999,45,39.2857142857143,45.4285714285714,44.5714285714286,38,42.2857142857143,41.9142857142857
1999,46,41.4285714285714,46.4285714285714,43.8571428571429,38.4285714285714,45.8571428571429,43.2
1999,47,36.7142857142857,45.5714285714286,42.1428571428571,34.1428571428571,41.5714285714286,40.0285714285714
1999,48,46,59.7142857142857,67.2857142857143,40.1428571428571,45.8571428571429,51.8
1999,49,50.4285714285714,61,69.8571428571429,49.2857142857143,53.1428571428571,56.7428571428571
1999,50,39.4285714285714,53,51.5714285714286,39.7142857142857,48.2857142857143,46.4
1999,51,34,41,41.7142857142857,33.5714285714286,34.1428571428571,36.8857142857143
1999,52,31.8571428571429,32.7142857142857,29.2857142857143,29.4285714285714,30,30.6571428571429
1999,53,45,29,30,32,39,35
2000,1,38.2857142857143,37.7142857142857,37.4285714285714,38.1428571428571,38.7142857142857,38.0571428571429
2000,2,31.5714285714286,32.2857142857143,29.7142857142857,26.8571428571429,30.4285714285714,30.1714285714286
2000,3,56.8571428571429,55.7142857142857,67.5714285714286,58.7142857142857,56.5714285714286,59.0857142857143
2000,4,33.1428571428571,40.2857142857143,37,36.4285714285714,54.8571428571429,40.3428571428571
2000,5,46.1428571428571,64.5714285714286,70.7142857142857,45,45.8571428571429,54.4571428571429
2000,6,74.2857142857143,86.4285714285714,88.2857142857143,85.7142857142857,65.5714285714286,80.0571428571429
2000,7,35.2857142857143,47.8571428571429,49.8571428571429,37,54.7142857142857,44.9428571428571
2000,8,45.1428571428571,58.2857142857143,62.4285714285714,58.4285714285714,43.2857142857143,53.5142857142857
2000,9,48.1428571428571,63.7142857142857,70.7142857142857,41.5714285714286,69.8571428571429,58.8
2000,10,40.4285714285714,39.1428571428571,38.4285714285714,49.2857142857143,37.2857142857143,40.9142857142857
2000,11,48.5714285714286,52.1428571428571,56.8571428571429,54.2857142857143,50.4285714285714,52.4571428571429
2000,12,48.2857142857143,47.2857142857143,47.7142857142857,43.5714285714286,48.4285714285714,47.0571428571429
2000,13,51.1428571428571,49,53.2857142857143,54.5714285714286,47.4285714285714,51.0857142857143
2000,14,46.2857142857143,41.8571428571429,42.5714285714286,39.1428571428571,41,42.1714285714286
2000,15,44.4285714285714,40.4285714285714,71.7142857142857,40.5714285714286,34.1428571428571,46.2571428571429
2000,16,38.8571428571429,41.7142857142857,35.2857142857143,35,43.2857142857143,38.8285714285714
2000,17,40.7142857142857,35.5714285714286,51.1428571428571,30.7142857142857,37.7142857142857,39.1714285714286
2000,18,36.5714285714286,29.4285714285714,35,35.2857142857143,40.1428571428571,35.2857142857143
2000,19,34.8571428571429,39.8571428571429,41.1428571428571,35.1428571428571,39.7142857142857,38.1428571428571
2000,20,45.2857142857143,47.8571428571429,62.1428571428571,36,49,48.0571428571429
2000,21,55.1428571428571,75,87.7142857142857,37.1428571428571,53,61.6
2000,22,30.2857142857143,44.5714285714286,41.8571428571429,33.5714285714286,34.8571428571429,37.0285714285714
2000,23,49.4285714285714,82.1428571428571,73.2857142857143,35.1428571428571,77.8571428571429,63.5714285714286
2000,24,41.4285714285714,60.4285714285714,61.5714285714286,37.2857142857143,50.1428571428571,50.1714285714286
2000,25,55.4285714285714,55.5714285714286,54,45.2857142857143,49.5714285714286,51.9714285714286
2000,26,50.8571428571429,68.8571428571429,65.5714285714286,36,76,59.4571428571429
2000,27,47.4285714285714,65.5714285714286,52.4285714285714,34.1428571428571,47,49.3142857142857
2000,28,43.4285714285714,79,70.8571428571429,36.7142857142857,62.5714285714286,58.5142857142857
2000,29,40.5714285714286,56,62.2857142857143,38.5714285714286,52.1428571428571,49.9142857142857
2000,30,37.7142857142857,46.1428571428571,55.1428571428571,38.7142857142857,44.2857142857143,44.4
2000,31,62.4285714285714,73.1428571428571,64.7142857142857,44,75,63.8571428571429
2000,32,42.5714285714286,50.8571428571429,44.5714285714286,36.2857142857143,45.8571428571429,44.0285714285714
2000,33,37.5714285714286,47.8571428571429,43.5714285714286,39.2857142857143,37,41.0571428571429
2000,34,38.5714285714286,41.5714285714286,45,41.4285714285714,44.7142857142857,42.2571428571429
2000,35,36.4285714285714,40.5714285714286,51.1428571428571,39.2857142857143,36.4285714285714,40.7714285714286
2000,36,41.5714285714286,40.5714285714286,41.7142857142857,39.1428571428571,46.7142857142857,41.9428571428571
2000,37,53.2857142857143,47.2857142857143,48.8571428571429,46.1428571428571,75,54.1142857142857
2000,38,73.7142857142857,61.8571428571429,64.7142857142857,53.4285714285714,197.285714285714,90.2
2000,39,52.2857142857143,57.5714285714286,57.4285714285714,48.4285714285714,67.7142857142857,56.6857142857143
2000,40,96.8571428571429,76.2857142857143,127,69.2857142857143,66.4285714285714,87.1714285714286
2000,41,56.5714285714286,52.2857142857143,52.8571428571429,53.2857142857143,81.4285714285714,59.2857142857143
2000,42,39,37.7142857142857,38.5714285714286,41,40.4285714285714,39.3428571428571
2000,43,46.5714285714286,45.2857142857143,46.8571428571429,45.4285714285714,44.1428571428571,45.6571428571429
2000,44,37.1428571428571,40.1428571428571,41.7142857142857,35.8571428571429,36.2857142857143,38.2285714285714
2000,45,40,44.8571428571429,45.7142857142857,38.4285714285714,42.7142857142857,42.3428571428571
2000,46,36.1428571428571,36.5714285714286,38.8571428571429,38,35,36.9142857142857
2000,47,37.8571428571429,51.8571428571429,54.7142857142857,36,40.8571428571429,44.2571428571429
2000,48,54,64.1428571428571,69.4285714285714,53.1428571428571,57.5714285714286,59.6571428571429
2000,49,42.4285714285714,57.8571428571429,60.4285714285714,41.4285714285714,42.8571428571429,49
2000,50,61,66.7142857142857,63.5714285714286,58,55.5714285714286,60.9714285714286
2000,51,54.7142857142857,88.4285714285714,91.2857142857143,56.5714285714286,47.8571428571429,67.7714285714286
2000,52,55.5714285714286,54.1428571428571,55.8571428571429,53.4285714285714,55.4285714285714,54.8857142857143
2000,53,35.5,43,40,29.5,31.5,35.9
2001,1,81.8571428571429,78.7142857142857,77.7142857142857,64.4285714285714,90.5714285714286,78.6571428571429
2001,2,51.2857142857143,65.4285714285714,63.4285714285714,47.8571428571429,53.4285714285714,56.2857142857143
2001,3,50.2857142857143,62.2857142857143,59.4285714285714,53,49.1428571428571,54.8285714285714
2001,4,78.2857142857143,107.714285714286,111.142857142857,62.7142857142857,89.5714285714286,89.8857142857143
2001,5,52.7142857142857,47.2857142857143,49.4285714285714,60.1428571428571,48.1428571428571,51.5428571428571
2001,6,46,58,61.8571428571429,50.4285714285714,50.8571428571429,53.4285714285714
2001,7,42.4285714285714,50.8571428571429,48.5714285714286,43.1428571428571,39.7142857142857,44.9428571428571
2001,8,44.5714285714286,64.8571428571429,68,48.1428571428571,50.2857142857143,55.1714285714286
2001,9,53.8571428571429,61.5714285714286,65.1428571428571,43.7142857142857,51.1428571428571,55.0857142857143
2001,10,52.8571428571429,42.2857142857143,38.2857142857143,56.8571428571429,42.4285714285714,46.5428571428571
2001,11,42,47,45.8571428571429,39.5714285714286,41.5714285714286,43.2
2001,12,47.4285714285714,45.1428571428571,47.8571428571429,51.5714285714286,48.7142857142857,48.1428571428571
2001,13,44.8571428571429,50.7142857142857,43.4285714285714,42.2857142857143,44.2857142857143,45.1142857142857
2001,14,57.1428571428571,57.5714285714286,57,51.7142857142857,52.4285714285714,55.1714285714286
2001,15,47.4285714285714,52.5714285714286,43,42.1428571428571,40.4285714285714,45.1142857142857
2001,16,71.1428571428571,58.2857142857143,80.7142857142857,56,55.1428571428571,64.2571428571429
2001,17,51.4285714285714,43.4285714285714,50.8571428571429,45.7142857142857,43.1428571428571,46.9142857142857
2001,18,43.1428571428571,36.2857142857143,36,31.8571428571429,40.5714285714286,37.5714285714286
2001,19,37,39.8571428571429,40.8571428571429,32.5714285714286,38.5714285714286,37.7714285714286
2001,20,56.5714285714286,48.5714285714286,60.5714285714286,45.2857142857143,50.2857142857143,52.2571428571429
2001,21,51.1428571428571,43.7142857142857,51.7142857142857,31.4285714285714,52,46
2001,22,62.8571428571429,48.7142857142857,65.4285714285714,37,59.5714285714286,54.7142857142857
2001,23,76.7142857142857,59.8571428571429,84.1428571428571,36.8571428571429,61.8571428571429,63.8857142857143
2001,24,48.2857142857143,40.7142857142857,53.7142857142857,32,39.1428571428571,42.7714285714286
2001,25,70.1428571428571,86.5714285714286,63.2857142857143,35.7142857142857,70.5714285714286,65.2571428571429
2001,26,80.2857142857143,68.1428571428571,83,37,75,68.6857142857143
2001,27,47.5714285714286,49.7142857142857,68.1428571428571,35.4285714285714,64.1428571428571,53
2001,28,77.1428571428571,52.7142857142857,75.7142857142857,34.2857142857143,50.5714285714286,58.0857142857143
2001,29,34.7142857142857,46,44.7142857142857,35,47.2857142857143,41.5428571428571
2001,30,56.2857142857143,66.4285714285714,71.4285714285714,32.2857142857143,50.8571428571429,55.4571428571429
2001,31,44.7142857142857,44.8571428571429,73.4285714285714,38.7142857142857,48,49.9428571428571
2001,32,46.8571428571429,55.7142857142857,67.2857142857143,42,61,54.5714285714286
2001,33,49.1428571428571,46.8571428571429,66.5714285714286,42.4285714285714,48.5714285714286,50.7142857142857
2001,34,44.5714285714286,54.5714285714286,70,42.8571428571429,63.7142857142857,55.1428571428571
2001,35,44.2857142857143,40.1428571428571,42.7142857142857,38.8571428571429,42.5714285714286,41.7142857142857
2001,36,41.5714285714286,45.5714285714286,46.4285714285714,39.8571428571429,42.4285714285714,43.1714285714286
2001,37,47.7142857142857,49.7142857142857,50.7142857142857,48,52.4285714285714,49.7142857142857
2001,38,57.7142857142857,68.2857142857143,69.4285714285714,57.4285714285714,53.2857142857143,61.2285714285714
2001,39,62,67.4285714285714,61.1428571428571,51.5714285714286,59.7142857142857,60.3714285714286
2001,40,50.8571428571429,50.5714285714286,51.4285714285714,48.7142857142857,52,50.7142857142857
2001,41,50.5714285714286,54,48.7142857142857,43,59.8571428571429,51.2285714285714
2001,42,53.1428571428571,47.7142857142857,46.8571428571429,45,51.7142857142857,48.8857142857143
2001,43,49.7142857142857,51.1428571428571,63.7142857142857,57.4285714285714,55.8571428571429,55.5714285714286
2001,44,44.1428571428571,49,45.1428571428571,39.8571428571429,108.714285714286,57.3714285714286
2001,45,59.4285714285714,57.4285714285714,59.2857142857143,60.1428571428571,56.4285714285714,58.5428571428571
2001,46,42.2857142857143,45.2857142857143,46.8571428571429,45.8571428571429,45.2857142857143,45.1142857142857
2001,47,47.2857142857143,42.8571428571429,43.8571428571429,40.8571428571429,46.1428571428571,44.2
2001,48,46.2857142857143,55.1428571428571,53.5714285714286,48.7142857142857,49,50.5428571428571
2001,49,52.1428571428571,47,160.428571428571,49.5714285714286,43.5714285714286,70.5428571428571
2001,50,45.2857142857143,48.4285714285714,94.8571428571429,39.5714285714286,45,54.6285714285714
2001,51,55.1428571428571,70.4285714285714,71.5714285714286,49.1428571428571,56.5714285714286,60.5714285714286
2001,52,308.714285714286,446,385.571428571429,360,171.428571428571,334.342857142857
2001,53,270,476,476,476,176,374.8
2002,1,187.857142857143,328.142857142857,335.142857142857,199,128.428571428571,235.714285714286
2002,2,78.5714285714286,104,266.428571428571,81.7142857142857,69.7142857142857,120.085714285714
2002,3,39.1428571428571,54.8571428571429,57.7142857142857,34.8571428571429,39.8571428571429,45.2857142857143
2002,4,44,56.4285714285714,60.8571428571429,39.7142857142857,47.4285714285714,49.6857142857143
2002,5,37.4285714285714,44,44,35.4285714285714,28.1428571428571,37.8
2002,6,42.4285714285714,37.4285714285714,36.7142857142857,35.5714285714286,40.7142857142857,38.5714285714286
2002,7,45.8571428571429,56.1428571428571,53.1428571428571,48.2857142857143,42.4285714285714,49.1714285714286
2002,8,44.8571428571429,46.5714285714286,48.2857142857143,43.1428571428571,34.7142857142857,43.5142857142857
2002,9,45.5714285714286,55.7142857142857,48.2857142857143,43.5714285714286,38.5714285714286,46.3428571428571
2002,10,41.5714285714286,44.5714285714286,40.1428571428571,41.5714285714286,35.5714285714286,40.6857142857143
2002,11,62.4285714285714,59,57,52.2857142857143,50.2857142857143,56.2
2002,12,50.2857142857143,60.4285714285714,58,49.8571428571429,56.4285714285714,55
2002,13,41.8571428571429,39.4285714285714,42.1428571428571,38.2857142857143,35.2857142857143,39.4
2002,14,46,46,46.7142857142857,39,43.5714285714286,44.2571428571429
2002,15,52.7142857142857,64.4285714285714,58.7142857142857,39,36.5714285714286,50.2857142857143
2002,16,39.8571428571429,38.7142857142857,32.4285714285714,34.5714285714286,40.4285714285714,37.2
2002,17,51.4285714285714,42.1428571428571,44,40.8571428571429,41.1428571428571,43.9142857142857
2002,18,50.2857142857143,45.7142857142857,105.142857142857,40,38.8571428571429,56
2002,19,61.4285714285714,53.1428571428571,58.2857142857143,48.4285714285714,56.8571428571429,55.6285714285714
2002,20,39,40.5714285714286,51,30,33.4285714285714,38.8
2002,21,41.2857142857143,42,44.7142857142857,30,42.8571428571429,40.1714285714286
2002,22,44.2857142857143,53.5714285714286,58,32.5714285714286,33.5714285714286,44.4
2002,23,66,61.4285714285714,72.4285714285714,42.2857142857143,67.7142857142857,61.9714285714286
2002,24,47.1428571428571,46.2857142857143,59.5714285714286,37.8571428571429,34.4285714285714,45.0571428571429
2002,25,54.7142857142857,63.8571428571429,53.8571428571429,33.7142857142857,48.5714285714286,50.9428571428571
2002,26,50.1428571428571,62.7142857142857,59.7142857142857,37,51.2857142857143,52.1714285714286
2002,27,57.7142857142857,49.4285714285714,51.8571428571429,38.2857142857143,50.4285714285714,49.5428571428571
2002,28,68.5714285714286,72.5714285714286,86.4285714285714,44.8571428571429,65.1428571428571,67.5142857142857
2002,29,75.8571428571429,107,97.5714285714286,38.5714285714286,64.1428571428571,76.6285714285714
2002,30,61.1428571428571,74,111,40.7142857142857,59.5714285714286,69.2857142857143
2002,31,46.4285714285714,47.2857142857143,83.2857142857143,39.7142857142857,45.8571428571429,52.5142857142857
2002,32,66.2857142857143,57.4285714285714,59.4285714285714,44,59.7142857142857,57.3714285714286
2002,33,54.5714285714286,50.4285714285714,49.2857142857143,42.1428571428571,40.2857142857143,47.3428571428571
2002,34,53.2857142857143,44.1428571428571,61.7142857142857,47.7142857142857,45,50.3714285714286
2002,35,45.2857142857143,47.4285714285714,56.4285714285714,42.1428571428571,47,47.6571428571429
2002,36,58,51.2857142857143,58,49.1428571428571,53.7142857142857,54.0285714285714
2002,37,151.285714285714,88.4285714285714,175.142857142857,79.4285714285714,49.2857142857143,108.714285714286
2002,38,52.5714285714286,54.2857142857143,50.7142857142857,56.1428571428571,58.1428571428571,54.3714285714286
2002,39,66.4285714285714,59.8571428571429,127.142857142857,69.7142857142857,77.8571428571429,80.2
2002,40,81.7142857142857,74,155,92.7142857142857,130.571428571429,106.8
2002,41,58.2857142857143,56.1428571428571,56.5714285714286,56.4285714285714,60,57.4857142857143
2002,42,65.5714285714286,88,65.7142857142857,64.1428571428571,148,86.2857142857143
2002,43,111.428571428571,104.857142857143,116.714285714286,77.8571428571429,117,105.571428571429
2002,44,84.2857142857143,208.142857142857,140.285714285714,77.8571428571429,112.857142857143,124.685714285714
2002,45,87.2857142857143,78.2857142857143,110.714285714286,73.8571428571429,168.571428571429,103.742857142857
2002,46,64.7142857142857,81.5714285714286,84.2857142857143,69,80.7142857142857,76.0571428571428
2002,47,83.8571428571429,67.8571428571429,75.2857142857143,60.5714285714286,71.7142857142857,71.8571428571429
2002,48,61.5714285714286,100,87.5714285714286,58.8571428571429,70.5714285714286,75.7142857142857
2002,49,281.857142857143,284.714285714286,191.285714285714,117.857142857143,250.142857142857,225.171428571429
2002,50,62,72,67.8571428571429,54.5714285714286,57.1428571428571,62.7142857142857
2002,51,51.7142857142857,66.5714285714286,71.5714285714286,54.5714285714286,53.5714285714286,59.6
2002,52,30.1428571428571,41.4285714285714,46.4285714285714,34.2857142857143,30.8571428571429,36.6285714285714
2002,53,79,69,87,91,42,73.6
2003,1,41.7142857142857,56.5714285714286,62.2857142857143,42.8571428571429,42.4285714285714,49.1714285714286
2003,2,63,61.8571428571429,105.142857142857,61.1428571428571,78,73.8285714285714
2003,3,93.1428571428571,139.142857142857,140.285714285714,79.7142857142857,79,106.257142857143
2003,4,132.285714285714,158.428571428571,102.285714285714,73.7142857142857,69.4285714285714,107.228571428571
2003,5,72.2857142857143,80.7142857142857,75.1428571428571,68.2857142857143,158.857142857143,91.0571428571429
2003,6,56.7142857142857,58.5714285714286,60.2857142857143,47.5714285714286,41.1428571428571,52.8571428571429
2003,7,63.5714285714286,55.8571428571429,68.1428571428571,54.5714285714286,52.4285714285714,58.9142857142857
2003,8,47.1428571428571,41,46.2857142857143,41.7142857142857,37,42.6285714285714
2003,9,57.7142857142857,45.2857142857143,54.2857142857143,51.1428571428571,46.5714285714286,51
2003,10,43.2857142857143,37.7142857142857,42.8571428571429,37,37.4285714285714,39.6571428571429
2003,11,44.1428571428571,45.8571428571429,52,38.8571428571429,38.5714285714286,43.8857142857143
2003,12,109.142857142857,105.571428571429,127.428571428571,114.714285714286,53.2857142857143,102.028571428571
2003,13,49.2857142857143,50.2857142857143,53.7142857142857,45.1428571428571,46.5714285714286,49
2003,14,46.8571428571429,46.8571428571429,46,38.8571428571429,40.7142857142857,43.8571428571429
2003,15,45.4285714285714,65.4285714285714,46.2857142857143,36.1428571428571,42.8571428571429,47.2285714285714
2003,16,33.8571428571429,33.4285714285714,33.1428571428571,30.7142857142857,32.1428571428571,32.6571428571429
2003,17,50,38.7142857142857,36.7142857142857,34.1428571428571,31.1428571428571,38.1428571428571
2003,18,48,46.4285714285714,40.1428571428571,38.2857142857143,38.7142857142857,42.3142857142857
2003,19,53,44.2857142857143,45,36.1428571428571,41.4285714285714,43.9714285714286
2003,20,36.5714285714286,32.2857142857143,38.1428571428571,32.8571428571429,37.1428571428571,35.4
2003,21,36,35.2857142857143,64.4285714285714,31,39.5714285714286,41.2571428571429
2003,22,60.7142857142857,38.1428571428571,150.571428571429,35.4285714285714,43.1428571428571,65.6
2003,23,57.1428571428571,53.7142857142857,51.7142857142857,36.4285714285714,43.7142857142857,48.5428571428571
2003,24,50.4285714285714,44.7142857142857,52.7142857142857,32.7142857142857,46.2857142857143,45.3714285714286
2003,25,61.5714285714286,59.2857142857143,87.5714285714286,40.2857142857143,56.8571428571429,61.1142857142857
2003,26,52,40.2857142857143,40,34.5714285714286,36,40.5714285714286
2003,27,77.2857142857143,61,97.4285714285714,33.7142857142857,48.4285714285714,63.5714285714286
2003,28,68.1428571428571,52.1428571428571,83,34.2857142857143,58.8571428571429,59.2857142857143
2003,29,59.2857142857143,57,65.8571428571429,36.2857142857143,57.7142857142857,55.2285714285714
2003,30,48.7142857142857,43.8571428571429,45.7142857142857,52.2857142857143,43.2857142857143,46.7714285714286
2003,31,67,59.2857142857143,106.285714285714,44,61.1428571428571,67.5428571428571
2003,32,58.7142857142857,42.2857142857143,104.285714285714,40.1428571428571,49.8571428571429,59.0571428571429
2003,33,88.1428571428571,67.1428571428571,53.4285714285714,38.8571428571429,39.7142857142857,57.4571428571429
2003,34,61.1428571428571,53.2857142857143,58.2857142857143,41,46.8571428571429,52.1142857142857
2003,35,50.2857142857143,46.2857142857143,48.4285714285714,39.7142857142857,52.1428571428571,47.3714285714286
2003,36,92.5714285714286,116.714285714286,192.285714285714,49.8571428571429,62.1428571428571,102.714285714286
2003,37,52.8571428571429,45.4285714285714,49.8571428571429,40.4285714285714,52.7142857142857,48.2571428571429
2003,38,78.8571428571429,55.7142857142857,60.1428571428571,51,64,61.9428571428571
2003,39,73.8571428571429,46.1428571428571,50.7142857142857,41,53.7142857142857,53.0857142857143
2003,40,49.8571428571429,43.5714285714286,45.4285714285714,40.7142857142857,44.8571428571429,44.8857142857143
2003,41,43.2857142857143,38.1428571428571,39.4285714285714,39.8571428571429,43.2857142857143,40.8
2003,42,57,44.1428571428571,55.4285714285714,45.7142857142857,46.7142857142857,49.8
2003,43,44.7142857142857,47,47.5714285714286,39.8571428571429,43.7142857142857,44.5714285714286
2003,44,45.4285714285714,44,45.8571428571429,38.4285714285714,64.2857142857143,47.6
2003,45,60.4285714285714,64.8571428571429,72.4285714285714,53.4285714285714,53.5714285714286,60.9428571428571
2003,46,65,60.7142857142857,59.4285714285714,56,57.5714285714286,59.7428571428571
2003,47,45.4285714285714,52.5714285714286,55.2857142857143,40.2857142857143,45.5714285714286,47.8285714285714
2003,48,45.5714285714286,50.7142857142857,53.8571428571429,42.7142857142857,44,47.3714285714286
2003,49,46.4285714285714,50.2857142857143,47.7142857142857,48.7142857142857,39.2857142857143,46.4857142857143
2003,50,52,54.4285714285714,55.1428571428571,47.2857142857143,52.5714285714286,52.2857142857143
2003,51,53.1428571428571,61.8571428571429,71,57,57.1428571428571,60.0285714285714
2003,52,59.7142857142857,59.8571428571429,69.1428571428571,51.2857142857143,48.5714285714286,57.7142857142857
2003,53,105,114,115,105,78,103.4
2004,1,58.7142857142857,79.8571428571429,81.8571428571429,58.2857142857143,55,66.7428571428571
2004,2,74.8571428571429,112,107.428571428571,63.7142857142857,59.2857142857143,83.4571428571429
2004,3,56.8571428571429,54.2857142857143,63.5714285714286,48,51.2857142857143,54.8
2004,4,60,65.2857142857143,77.5714285714286,49,56,61.5714285714286
2004,5,53.5714285714286,54.2857142857143,50,41.5714285714286,57.8571428571429,51.4571428571429
2004,6,84.4285714285714,97.7142857142857,100.428571428571,74.7142857142857,69.8571428571429,85.4285714285714
2004,7,59.7142857142857,72.7142857142857,77.5714285714286,59,55,64.8
2004,8,67.8571428571429,59.8571428571429,62.4285714285714,58.7142857142857,67,63.1714285714286
2004,9,42.2857142857143,44.8571428571429,47.1428571428571,42.2857142857143,45,44.3142857142857
2004,10,55,51.1428571428571,54.4285714285714,54.1428571428571,47.7142857142857,52.4857142857143
2004,11,55.5714285714286,55.7142857142857,57.4285714285714,49.7142857142857,50,53.6857142857143
2004,12,50.5714285714286,55.4285714285714,54.2857142857143,45.8571428571429,47,50.6285714285714
2004,13,62,66.4285714285714,70.5714285714286,58.2857142857143,59.8571428571429,63.4285714285714
2004,14,59.2857142857143,68.2857142857143,52.7142857142857,48.7142857142857,55.1428571428571,56.8285714285714
2004,15,50,55.7142857142857,60.2857142857143,43.7142857142857,57.1428571428571,53.3714285714286
2004,16,61,57.1428571428571,74.2857142857143,43.5714285714286,56,58.4
2004,17,64,49.7142857142857,48.2857142857143,39.2857142857143,51.1428571428571,50.4857142857143
2004,18,50.8571428571429,43.2857142857143,45.8571428571429,39.5714285714286,49.8571428571429,45.8857142857143
2004,19,66.5714285714286,58.8571428571429,46.8571428571429,40.7142857142857,63.1428571428571,55.2285714285714
2004,20,75.1428571428571,89.2857142857143,72.5714285714286,42,70.4285714285714,69.8857142857143
2004,21,61.1428571428571,102.571428571429,65.4285714285714,38.8571428571429,53.1428571428571,64.2285714285714
2004,22,63.1428571428571,65.7142857142857,56.4285714285714,35,50.8571428571429,54.2285714285714
2004,23,61.4285714285714,68.5714285714286,67.8571428571429,44.1428571428571,52.5714285714286,58.9142857142857
2004,24,41.8571428571429,42.7142857142857,62.5714285714286,35.2857142857143,40,44.4857142857143
2004,25,42.7142857142857,61.5714285714286,49,49.4285714285714,45.2857142857143,49.6
2004,26,52.2857142857143,44.7142857142857,50.2857142857143,38.1428571428571,40.8571428571429,45.2571428571429
2004,27,58.7142857142857,53.7142857142857,64.5714285714286,41.5714285714286,60.4285714285714,55.8
2004,28,50.4285714285714,40,41.2857142857143,34,40,41.1428571428571
2004,29,57.4285714285714,63.4285714285714,57.8571428571429,39.1428571428571,48.7142857142857,53.3142857142857
2004,30,45.1428571428571,44.4285714285714,48.1428571428571,33.5714285714286,44.2857142857143,43.1142857142857
2004,31,54.5714285714286,53.7142857142857,51.4285714285714,45,48,50.5428571428571
2004,32,39.4285714285714,46.1428571428571,45.2857142857143,38.2857142857143,39.2857142857143,41.6857142857143
2004,33,47.5714285714286,43,43.1428571428571,46.1428571428571,43.5714285714286,44.6857142857143
2004,34,49.5714285714286,48.7142857142857,45.8571428571429,42.7142857142857,40.8571428571429,45.5428571428571
2004,35,55.2857142857143,52.1428571428571,53.4285714285714,48.8571428571429,44.7142857142857,50.8857142857143
2004,36,45.4285714285714,42,43.5714285714286,44.1428571428571,40,43.0285714285714
2004,37,43.5714285714286,39,39.7142857142857,39.2857142857143,37.8571428571429,39.8857142857143
2004,38,57,52.1428571428571,52.2857142857143,48.8571428571429,51.7142857142857,52.4
2004,39,56.1428571428571,52.5714285714286,55.5714285714286,49.7142857142857,48.8571428571429,52.5714285714286
2004,40,46.2857142857143,46.2857142857143,45,42.7142857142857,43.1428571428571,44.6857142857143
2004,41,62.2857142857143,56.8571428571429,56.1428571428571,64.5714285714286,60,59.9714285714286
2004,42,50.7142857142857,44.1428571428571,45.7142857142857,43,48.7142857142857,46.4571428571429
2004,43,49.8571428571429,51.4285714285714,55.7142857142857,50,47.5714285714286,50.9142857142857
2004,44,48.2857142857143,46.2857142857143,47.5714285714286,45.1428571428571,49.7142857142857,47.4
2004,45,44.4285714285714,44.5714285714286,46.1428571428571,39.2857142857143,42,43.2857142857143
2004,46,54.2857142857143,47.7142857142857,52.2857142857143,42,47.1428571428571,48.6857142857143
2004,47,52.1428571428571,47,55.1428571428571,49.4285714285714,51.7142857142857,51.0857142857143
2004,48,90.2857142857143,81.4285714285714,94.1428571428571,74.4285714285714,73.2857142857143,82.7142857142857
2004,49,49.7142857142857,54.1428571428571,56,53.7142857142857,45.8571428571429,51.8857142857143
2004,50,51.4285714285714,54,54.8571428571429,42.1428571428571,54.5714285714286,51.4
2004,51,60.7142857142857,62.5714285714286,68.4285714285714,61,67.2857142857143,64
2004,52,49.8571428571429,42.7142857142857,48.4285714285714,46.5714285714286,51.5714285714286,47.8285714285714
2004,53,39.5,56,49,32.5,41,43.6
2005,1,60.7142857142857,58.7142857142857,65,55.7142857142857,61.5714285714286,60.3428571428571
2005,2,62.8571428571429,72.2857142857143,85,59.1428571428571,52.7142857142857,66.4
2005,3,50,56.8571428571429,64.2857142857143,46.2857142857143,47.4285714285714,52.9714285714286
