"Date","name","value","DateNum"
"2019-11-20","WYONG",49,111
"2019-11-20","CARRINGTON",57,111
"2019-11-20","STOCKTON",65,111
"2019-11-20","NEWCASTLE",61,111
"2019-11-20","BERESFIELD",51,111
"2019-11-20","TAMWORTH",211,111
"2019-11-20","WOLLONGONG",34,111
"2019-11-20","RICHMOND",59,111
"2019-11-20","BARGO",48,111
"2019-11-20","ALBURY",49,111
"2019-11-20","BATHURST",217,111
"2019-11-20","OAKDALE",59,111
"2019-11-20","PROSPECT",49,111
"2019-11-20","SINGLETON",76,111
"2019-11-20","CAMBERWELL",80,111
"2019-11-20","BULGA",77,111
"2019-11-20","WYBONG",185,111
"2019-11-20","ABERDEEN",116,111
"2019-11-20","WARKWORTH",101,111
"2019-11-20","CAMDEN",50,111
"2019-11-20","NARRABRI",62,111
"2019-11-20","GUNNEDAH",80,111
"2019-11-20","ARMIDALE",2572,111
"2019-11-20","ORANGE",1189,111
"2019-11-20","GOULBURN",51,111
"2019-11-21","RANDWICK",531,112
"2019-11-21","LIVERPOOL",260,112
"2019-11-21","BRINGELLY",945,112
"2019-11-21","CHULLORA",1157,112
"2019-11-21","EARLWOOD",707,112
"2019-11-21","WYONG",240,112
"2019-11-21","CARRINGTON",119,112
"2019-11-21","STOCKTON",149,112
"2019-11-21","NEWCASTLE",121,112
"2019-11-21","BERESFIELD",297,112
"2019-11-21","TAMWORTH",387,112
"2019-11-21","WOLLONGONG",202,112
"2019-11-21","RICHMOND",1381,112
"2019-11-21","BARGO",395,112
"2019-11-21","ALBURY",267,112
"2019-11-21","BATHURST",100,112
"2019-11-21","OAKDALE",685,112
"2019-11-21","PROSPECT",1699,112
"2019-11-21","SINGLETON",277,112
"2019-11-21","CAMBERWELL",320,112
"2019-11-21","BULGA",229,112
"2019-11-21","WYBONG",190,112
"2019-11-21","ABERDEEN",204,112
"2019-11-21","WARKWORTH",235,112
"2019-11-21","CAMDEN",824,112
"2019-11-21","NARRABRI",309,112
"2019-11-21","GUNNEDAH",342,112
"2019-11-21","ARMIDALE",1300,112
"2019-11-21","ORANGE",895,112
"2019-11-21","GOULBURN",649,112
"2019-11-22","RANDWICK",134,113
"2019-11-22","LIVERPOOL",120,113
"2019-11-22","BRINGELLY",209,113
"2019-11-22","CHULLORA",170,113
"2019-11-22","EARLWOOD",123,113
"2019-11-22","WYONG",142,113
"2019-11-22","CARRINGTON",206,113
"2019-11-22","STOCKTON",220,113
"2019-11-22","NEWCASTLE",216,113
"2019-11-22","BERESFIELD",243,113
"2019-11-22","TAMWORTH",224,113
"2019-11-22","WOLLONGONG",102,113
"2019-11-22","RICHMOND",416,113
"2019-11-22","BARGO",206,113
"2019-11-22","ALBURY",93,113
"2019-11-22","BATHURST",400,113
"2019-11-22","OAKDALE",578,113
"2019-11-22","PROSPECT",266,113
"2019-11-22","SINGLETON",202,113
"2019-11-22","CAMBERWELL",288,113
"2019-11-22","BULGA",194,113
"2019-11-22","WYBONG",188,113
"2019-11-22","ABERDEEN",202,113
"2019-11-22","WARKWORTH",188,113
"2019-11-22","CAMDEN",216,113
"2019-11-22","NARRABRI",243,113
"2019-11-22","GUNNEDAH",201,113
"2019-11-22","ARMIDALE",218,113
"2019-11-22","ORANGE",371,113
"2019-11-22","GOULBURN",305,113
"2019-11-23","RANDWICK",71,114
"2019-11-23","LIVERPOOL",78,114
"2019-11-23","BRINGELLY",73,114
"2019-11-23","CHULLORA",70,114
"2019-11-23","EARLWOOD",68,114
"2019-11-23","WYONG",72,114
"2019-11-23","CARRINGTON",74,114
"2019-11-23","STOCKTON",83,114
"2019-11-23","NEWCASTLE",73,114
"2019-11-23","BERESFIELD",70,114
"2019-11-23","TAMWORTH",165,114
"2019-11-23","WOLLONGONG",67,114
"2019-11-23","RICHMOND",81,114
"2019-11-23","BARGO",73,114
"2019-11-23","ALBURY",44,114
"2019-11-23","BATHURST",253,114
"2019-11-23","OAKDALE",80,114
"2019-11-23","PROSPECT",80,114
"2019-11-23","SINGLETON",99,114
"2019-11-23","CAMBERWELL",108,114
"2019-11-23","BULGA",115,114
"2019-11-23","WYBONG",137,114
"2019-11-23","ABERDEEN",136,114
"2019-11-23","WARKWORTH",108,114
"2019-11-23","CAMDEN",64,114
"2019-11-23","NARRABRI",131,114
"2019-11-23","GUNNEDAH",125,114
"2019-11-23","ARMIDALE",1200,114
"2019-11-23","ORANGE",194,114
"2019-11-23","GOULBURN",84,114
"2019-11-24","RANDWICK",49,115
"2019-11-24","LIVERPOOL",49,115
"2019-11-24","BRINGELLY",48,115
"2019-11-24","CHULLORA",46,115
"2019-11-24","EARLWOOD",46,115
"2019-11-24","WYONG",49,115
"2019-11-24","CARRINGTON",54,115
"2019-11-24","STOCKTON",63,115
"2019-11-24","NEWCASTLE",57,115
"2019-11-24","BERESFIELD",53,115
"2019-11-24","TAMWORTH",125,115
"2019-11-24","WOLLONGONG",42,115
"2019-11-24","RICHMOND",50,115
"2019-11-24","BARGO",43,115
"2019-11-24","ALBURY",49,115
"2019-11-24","BATHURST",65,115
"2019-11-24","OAKDALE",49,115
"2019-11-24","PROSPECT",50,115
"2019-11-24","SINGLETON",41,115
"2019-11-24","CAMBERWELL",44,115
"2019-11-24","BULGA",42,115
"2019-11-24","WYBONG",59,115
"2019-11-24","ABERDEEN",44,115
"2019-11-24","WARKWORTH",47,115
"2019-11-24","CAMDEN",49,115
"2019-11-24","NARRABRI",118,115
"2019-11-24","GUNNEDAH",115,115
"2019-11-24","ARMIDALE",549,115
"2019-11-24","ORANGE",127,115
"2019-11-24","GOULBURN",46,115
"2019-11-25","RANDWICK",102,116
"2019-11-25","LIVERPOOL",79,116
"2019-11-25","BRINGELLY",80,116
"2019-11-25","CHULLORA",111,116
"2019-11-25","EARLWOOD",107,116
"2019-11-25","WYONG",102,116
"2019-11-25","CARRINGTON",95,116
"2019-11-25","STOCKTON",112,116
"2019-11-25","NEWCASTLE",99,116
"2019-11-25","BERESFIELD",98,116
"2019-11-25","TAMWORTH",118,116
"2019-11-25","WOLLONGONG",66,116
"2019-11-25","RICHMOND",66,116
"2019-11-25","BARGO",66,116
"2019-11-25","ALBURY",56,116
"2019-11-25","BATHURST",51,116
"2019-11-25","OAKDALE",75,116
"2019-11-25","PROSPECT",89,116
"2019-11-25","SINGLETON",78,116
"2019-11-25","CAMBERWELL",101,116
"2019-11-25","BULGA",58,116
"2019-11-25","WYBONG",62,116
"2019-11-25","ABERDEEN",65,116
"2019-11-25","WARKWORTH",67,116
"2019-11-25","CAMDEN",86,116
"2019-11-25","NARRABRI",106,116
"2019-11-25","GUNNEDAH",95,116
"2019-11-25","ARMIDALE",169,116
"2019-11-25","ORANGE",107,116
"2019-11-25","GOULBURN",78,116
"2019-11-26","RANDWICK",255,117
"2019-11-26","LIVERPOOL",300,117
"2019-11-26","BRINGELLY",261,117
"2019-11-26","CHULLORA",269,117
"2019-11-26","EARLWOOD",431,117
"2019-11-26","WYONG",257,117
"2019-11-26","CARRINGTON",266,117
"2019-11-26","STOCKTON",339,117
"2019-11-26","NEWCASTLE",235,117
"2019-11-26","BERESFIELD",273,117
"2019-11-26","TAMWORTH",336,117
"2019-11-26","WOLLONGONG",217,117
"2019-11-26","RICHMOND",387,117
"2019-11-26","BARGO",244,117
"2019-11-26","ALBURY",67,117
"2019-11-26","BATHURST",532,117
"2019-11-26","OAKDALE",163,117
"2019-11-26","PROSPECT",366,117
"2019-11-26","SINGLETON",412,117
"2019-11-26","CAMBERWELL",589,117
"2019-11-26","BULGA",371,117
"2019-11-26","WYBONG",555,117
"2019-11-26","ABERDEEN",493,117
"2019-11-26","WARKWORTH",363,117
"2019-11-26","CAMDEN",240,117
"2019-11-26","NARRABRI",465,117
"2019-11-26","GUNNEDAH",410,117
"2019-11-26","ARMIDALE",79,117
"2019-11-26","ORANGE",499,117
"2019-11-26","GOULBURN",195,117
"2019-11-27","RANDWICK",50,118
"2019-11-27","LIVERPOOL",52,118
"2019-11-27","BRINGELLY",64,118
"2019-11-27","CHULLORA",50,118
"2019-11-27","EARLWOOD",47,118
"2019-11-27","WYONG",55,118
"2019-11-27","CARRINGTON",87,118
"2019-11-27","STOCKTON",121,118
"2019-11-27","NEWCASTLE",80,118
"2019-11-27","BERESFIELD",77,118
"2019-11-27","TAMWORTH",480,118
"2019-11-27","WOLLONGONG",53,118
"2019-11-27","RICHMOND",55,118
"2019-11-27","BARGO",57,118
"2019-11-27","ALBURY",29,118
"2019-11-27","BATHURST",31,118
"2019-11-27","OAKDALE",65,118
"2019-11-27","PROSPECT",59,118
"2019-11-27","SINGLETON",75,118
"2019-11-27","CAMBERWELL",94,118
"2019-11-27","BULGA",72,118
"2019-11-27","WYBONG",109,118
"2019-11-27","ABERDEEN",136,118
"2019-11-27","WARKWORTH",87,118
"2019-11-27","CAMDEN",76,118
"2019-11-27","NARRABRI",272,118
"2019-11-27","GUNNEDAH",148,118
"2019-11-27","ARMIDALE",619,118
"2019-11-27","ORANGE",26,118
"2019-11-27","GOULBURN",39,118
"2019-11-28","RANDWICK",148,119
"2019-11-28","LIVERPOOL",107,119
"2019-11-28","BRINGELLY",152,119
"2019-11-28","CHULLORA",108,119
"2019-11-28","EARLWOOD",125,119
"2019-11-28","WYONG",179,119
"2019-11-28","CARRINGTON",154,119
"2019-11-28","STOCKTON",176,119
"2019-11-28","NEWCASTLE",143,119
"2019-11-28","BERESFIELD",160,119
"2019-11-28","TAMWORTH",215,119
"2019-11-28","WOLLONGONG",97,119
"2019-11-28","RICHMOND",222,119
"2019-11-28","BARGO",127,119
"2019-11-28","ALBURY",50,119
"2019-11-28","BATHURST",81,119
"2019-11-28","OAKDALE",97,119
"2019-11-28","PROSPECT",104,119
"2019-11-28","SINGLETON",173,119
"2019-11-28","CAMBERWELL",179,119
"2019-11-28","BULGA",287,119
"2019-11-28","WYBONG",177,119
"2019-11-28","ABERDEEN",137,119
"2019-11-28","WARKWORTH",269,119
"2019-11-28","CAMDEN",188,119
"2019-11-28","NARRABRI",70,119
"2019-11-28","GUNNEDAH",151,119
"2019-11-28","ARMIDALE",353,119
"2019-11-28","ORANGE",43,119
"2019-11-28","GOULBURN",71,119
"2019-11-29","RANDWICK",165,120
"2019-11-29","LIVERPOOL",179,120
"2019-11-29","BRINGELLY",155,120
"2019-11-29","CHULLORA",163,120
"2019-11-29","EARLWOOD",163,120
"2019-11-29","WYONG",180,120
"2019-11-29","CARRINGTON",180,120
"2019-11-29","STOCKTON",196,120
"2019-11-29","NEWCASTLE",157,120
"2019-11-29","BERESFIELD",245,120
"2019-11-29","TAMWORTH",191,120
"2019-11-29","WOLLONGONG",148,120
"2019-11-29","RICHMOND",161,120
"2019-11-29","BARGO",122,120
"2019-11-29","ALBURY",59,120
"2019-11-29","BATHURST",210,120
"2019-11-29","OAKDALE",141,120
"2019-11-29","PROSPECT",160,120
"2019-11-29","SINGLETON",270,120
"2019-11-29","CAMBERWELL",301,120
"2019-11-29","BULGA",215,120
"2019-11-29","WYBONG",181,120
"2019-11-29","ABERDEEN",174,120
"2019-11-29","WARKWORTH",227,120
"2019-11-29","CAMDEN",143,120
"2019-11-29","NARRABRI",71,120
"2019-11-29","GUNNEDAH",160,120
"2019-11-29","ARMIDALE",348,120
"2019-11-29","ORANGE",304,120
"2019-11-29","GOULBURN",200,120
"2019-11-30","RANDWICK",110,121
"2019-11-30","LIVERPOOL",114,121
"2019-11-30","BRINGELLY",176,121
"2019-11-30","CHULLORA",183,121
"2019-11-30","EARLWOOD",167,121
"2019-11-30","WYONG",106,121
"2019-11-30","CARRINGTON",97,121
"2019-11-30","STOCKTON",154,121
"2019-11-30","NEWCASTLE",113,121
"2019-11-30","BERESFIELD",115,121
"2019-11-30","TAMWORTH",88,121
"2019-11-30","WOLLONGONG",97,121
"2019-11-30","RICHMOND",184,121
"2019-11-30","BARGO",476,121
"2019-11-30","ALBURY",21,121
"2019-11-30","BATHURST",138,121
"2019-11-30","OAKDALE",642,121
"2019-11-30","PROSPECT",171,121
"2019-11-30","SINGLETON",145,121
"2019-11-30","CAMBERWELL",224,121
"2019-11-30","BULGA",135,121
"2019-11-30","WYBONG",136,121
"2019-11-30","ABERDEEN",126,121
"2019-11-30","WARKWORTH",156,121
"2019-11-30","CAMDEN",190,121
"2019-11-30","NARRABRI",65,121
"2019-11-30","GUNNEDAH",73,121
"2019-11-30","ARMIDALE",73,121
"2019-11-30","ORANGE",102,121
"2019-11-30","GOULBURN",830,121
"2019-12-01","RANDWICK",191,122
"2019-12-01","LIVERPOOL",76,122
"2019-12-01","BRINGELLY",119,122
"2019-12-01","CHULLORA",240,122
"2019-12-01","EARLWOOD",252,122
"2019-12-01","WYONG",50,122
"2019-12-01","CARRINGTON",54,122
"2019-12-01","STOCKTON",85,122
"2019-12-01","NEWCASTLE",70,122
"2019-12-01","BERESFIELD",92,122
"2019-12-01","TAMWORTH",101,122
"2019-12-01","WOLLONGONG",43,122
"2019-12-01","RICHMOND",126,122
"2019-12-01","BARGO",103,122
"2019-12-01","ALBURY",24,122
"2019-12-01","BATHURST",68,122
"2019-12-01","OAKDALE",711,122
"2019-12-01","PROSPECT",82,122
"2019-12-01","SINGLETON",155,122
"2019-12-01","CAMBERWELL",207,122
"2019-12-01","BULGA",163,122
"2019-12-01","WYBONG",142,122
"2019-12-01","ABERDEEN",132,122
"2019-12-01","WARKWORTH",146,122
"2019-12-01","CAMDEN",271,122
"2019-12-01","NARRABRI",86,122
"2019-12-01","GUNNEDAH",123,122
"2019-12-01","ARMIDALE",79,122
"2019-12-01","ORANGE",52,122
"2019-12-01","GOULBURN",38,122
"2019-12-02","RANDWICK",279,123
"2019-12-02","LIVERPOOL",253,123
"2019-12-02","BRINGELLY",400,123
"2019-12-02","CHULLORA",469,123
"2019-12-02","EARLWOOD",312,123
"2019-12-02","WYONG",139,123
"2019-12-02","CARRINGTON",177,123
"2019-12-02","STOCKTON",208,123
"2019-12-02","NEWCASTLE",213,123
"2019-12-02","BERESFIELD",126,123
"2019-12-02","TAMWORTH",434,123
"2019-12-02","WOLLONGONG",24,123
"2019-12-02","RICHMOND",39,123
"2019-12-02","BARGO",41,123
"2019-12-02","ALBURY",17,123
"2019-12-02","BATHURST",69,123
"2019-12-02","OAKDALE",489,123
"2019-12-02","PROSPECT",50,123
"2019-12-02","SINGLETON",234,123
"2019-12-02","CAMBERWELL",416,123
"2019-12-02","BULGA",155,123
"2019-12-02","WYBONG",199,123
"2019-12-02","ABERDEEN",195,123
"2019-12-02","WARKWORTH",187,123
"2019-12-02","CAMDEN",445,123
"2019-12-02","NARRABRI",394,123
"2019-12-02","GUNNEDAH",297,123
"2019-12-02","ARMIDALE",234,123
"2019-12-02","ORANGE",69,123
"2019-12-02","GOULBURN",40,123
"2019-12-03","RANDWICK",523,124
"2019-12-03","LIVERPOOL",624,124
"2019-12-03","BRINGELLY",669,124
"2019-12-03","CHULLORA",560,124
"2019-12-03","EARLWOOD",556,124
"2019-12-03","WYONG",467,124
"2019-12-03","CARRINGTON",135,124
"2019-12-03","STOCKTON",169,124
"2019-12-03","NEWCASTLE",157,124
"2019-12-03","BERESFIELD",112,124
"2019-12-03","TAMWORTH",162,124
"2019-12-03","WOLLONGONG",32,124
"2019-12-03","RICHMOND",50,124
"2019-12-03","BARGO",49,124
"2019-12-03","ALBURY",26,124
"2019-12-03","BATHURST",36,124
"2019-12-03","OAKDALE",620,124
"2019-12-03","PROSPECT",82,124
"2019-12-03","SINGLETON",130,124
"2019-12-03","CAMBERWELL",181,124
"2019-12-03","BULGA",102,124
"2019-12-03","WYBONG",67,124
"2019-12-03","ABERDEEN",71,124
"2019-12-03","WARKWORTH",96,124
"2019-12-03","CAMDEN",674,124
"2019-12-03","NARRABRI",161,124
"2019-12-03","GUNNEDAH",139,124
"2019-12-03","ARMIDALE",160,124
"2019-12-03","ORANGE",28,124
"2019-12-03","GOULBURN",41,124
"2019-12-04","RANDWICK",402,125
"2019-12-04","LIVERPOOL",446,125
"2019-12-04","BRINGELLY",1040,125
"2019-12-04","CHULLORA",785,125
"2019-12-04","EARLWOOD",542,125
"2019-12-04","WYONG",362,125
"2019-12-04","CARRINGTON",189,125
"2019-12-04","STOCKTON",195,125
"2019-12-04","NEWCASTLE",238,125
"2019-12-04","BERESFIELD",172,125
"2019-12-04","TAMWORTH",63,125
"2019-12-04","WOLLONGONG",54,125
"2019-12-04","RICHMOND",268,125
"2019-12-04","BARGO",54,125
"2019-12-04","ALBURY",-1,125
"2019-12-04","BATHURST",43,125
"2019-12-04","OAKDALE",507,125
"2019-12-04","PROSPECT",467,125
"2019-12-04","SINGLETON",107,125
"2019-12-04","CAMBERWELL",196,125
"2019-12-04","BULGA",100,125
"2019-12-04","WYBONG",58,125
"2019-12-04","ABERDEEN",63,125
"2019-12-04","WARKWORTH",82,125
"2019-12-04","CAMDEN",493,125
"2019-12-04","NARRABRI",34,125
"2019-12-04","GUNNEDAH",52,125
"2019-12-04","ARMIDALE",26,125
"2019-12-04","ORANGE",33,125
"2019-12-04","GOULBURN",49,125
"2019-12-05","RANDWICK",674,126
"2019-12-05","LIVERPOOL",398,126
"2019-12-05","BRINGELLY",548,126
"2019-12-05","CHULLORA",633,126
"2019-12-05","EARLWOOD",792,126
"2019-12-05","WYONG",1077,126
"2019-12-05","CARRINGTON",368,126
"2019-12-05","STOCKTON",395,126
"2019-12-05","NEWCASTLE",382,126
"2019-12-05","BERESFIELD",482,126
"2019-12-05","TAMWORTH",62,126
"2019-12-05","WOLLONGONG",69,126
"2019-12-05","RICHMOND",290,126
"2019-12-05","BARGO",60,126
"2019-12-05","ALBURY",-1,126
"2019-12-05","BATHURST",158,126
"2019-12-05","OAKDALE",796,126
"2019-12-05","PROSPECT",131,126
"2019-12-05","SINGLETON",162,126
"2019-12-05","CAMBERWELL",232,126
"2019-12-05","BULGA",131,126
"2019-12-05","WYBONG",70,126
"2019-12-05","ABERDEEN",79,126
"2019-12-05","WARKWORTH",122,126
"2019-12-05","CAMDEN",601,126
"2019-12-05","NARRABRI",33,126
"2019-12-05","GUNNEDAH",45,126
"2019-12-05","ARMIDALE",37,126
"2019-12-05","ORANGE",93,126
"2019-12-05","GOULBURN",54,126
"2019-12-06","RANDWICK",122,127
"2019-12-06","LIVERPOOL",147,127
"2019-12-06","BRINGELLY",495,127
"2019-12-06","CHULLORA",187,127
"2019-12-06","EARLWOOD",208,127
"2019-12-06","WYONG",175,127
"2019-12-06","CARRINGTON",168,127
"2019-12-06","STOCKTON",168,127
"2019-12-06","NEWCASTLE",167,127
"2019-12-06","BERESFIELD",439,127
"2019-12-06","TAMWORTH",109,127
"2019-12-06","WOLLONGONG",141,127
"2019-12-06","RICHMOND",232,127
"2019-12-06","BARGO",140,127
"2019-12-06","ALBURY",33,127
"2019-12-06","BATHURST",70,127
"2019-12-06","OAKDALE",-1,127
"2019-12-06","PROSPECT",495,127
"2019-12-06","SINGLETON",223,127
"2019-12-06","CAMBERWELL",269,127
"2019-12-06","BULGA",335,127
"2019-12-06","WYBONG",111,127
"2019-12-06","ABERDEEN",117,127
"2019-12-06","WARKWORTH",291,127
"2019-12-06","CAMDEN",358,127
"2019-12-06","NARRABRI",66,127
"2019-12-06","GUNNEDAH",67,127
"2019-12-06","ARMIDALE",53,127
"2019-12-06","ORANGE",35,127
"2019-12-06","GOULBURN",43,127
"2019-12-07","RANDWICK",100,128
"2019-12-07","LIVERPOOL",154,128
"2019-12-07","BRINGELLY",679,128
"2019-12-07","CHULLORA",203,128
"2019-12-07","EARLWOOD",137,128
"2019-12-07","WYONG",103,128
"2019-12-07","CARRINGTON",91,128
"2019-12-07","STOCKTON",116,128
"2019-12-07","NEWCASTLE",99,128
"2019-12-07","BERESFIELD",111,128
"2019-12-07","TAMWORTH",74,128
"2019-12-07","WOLLONGONG",97,128
"2019-12-07","RICHMOND",991,128
"2019-12-07","BARGO",202,128
"2019-12-07","ALBURY",32,128
"2019-12-07","BATHURST",43,128
"2019-12-07","OAKDALE",-1,128
"2019-12-07","PROSPECT",514,128
"2019-12-07","SINGLETON",269,128
"2019-12-07","CAMBERWELL",264,128
"2019-12-07","BULGA",-1,128
"2019-12-07","WYBONG",310,128
"2019-12-07","ABERDEEN",243,128
"2019-12-07","WARKWORTH",-1,128
"2019-12-07","CAMDEN",570,128
"2019-12-07","NARRABRI",42,128
"2019-12-07","GUNNEDAH",47,128
"2019-12-07","ARMIDALE",1034,128
"2019-12-07","ORANGE",31,128
"2019-12-07","GOULBURN",47,128
"2019-12-08","RANDWICK",55,129
"2019-12-08","LIVERPOOL",63,129
"2019-12-08","BRINGELLY",67,129
"2019-12-08","CHULLORA",51,129
"2019-12-08","EARLWOOD",53,129
"2019-12-08","WYONG",58,129
"2019-12-08","CARRINGTON",70,129
"2019-12-08","STOCKTON",88,129
"2019-12-08","NEWCASTLE",78,129
"2019-12-08","BERESFIELD",67,129
"2019-12-08","TAMWORTH",657,129
"2019-12-08","WOLLONGONG",67,129
"2019-12-08","RICHMOND",204,129
"2019-12-08","BARGO",112,129
"2019-12-08","ALBURY",40,129
"2019-12-08","BATHURST",451,129
"2019-12-08","OAKDALE",-1,129
"2019-12-08","PROSPECT",62,129
"2019-12-08","SINGLETON",73,129
"2019-12-08","CAMBERWELL",79,129
"2019-12-08","BULGA",-1,129
"2019-12-08","WYBONG",159,129
"2019-12-08","ABERDEEN",107,129
"2019-12-08","WARKWORTH",-1,129
"2019-12-08","CAMDEN",62,129
"2019-12-08","NARRABRI",67,129
"2019-12-08","GUNNEDAH",331,129
"2019-12-08","ARMIDALE",2844,129
"2019-12-08","ORANGE",1084,129
"2019-12-08","GOULBURN",630,129
"2019-12-09","RANDWICK",72,130
"2019-12-09","LIVERPOOL",88,130
"2019-12-09","BRINGELLY",376,130
"2019-12-09","CHULLORA",70,130
"2019-12-09","EARLWOOD",68,130
"2019-12-09","WYONG",68,130
"2019-12-09","CARRINGTON",87,130
"2019-12-09","STOCKTON",127,130
"2019-12-09","NEWCASTLE",81,130
"2019-12-09","BERESFIELD",262,130
"2019-12-09","TAMWORTH",490,130
"2019-12-09","WOLLONGONG",80,130
"2019-12-09","RICHMOND",765,130
"2019-12-09","BARGO",300,130
"2019-12-09","ALBURY",169,130
"2019-12-09","BATHURST",695,130
"2019-12-09","OAKDALE",547,130
"2019-12-09","PROSPECT",364,130
"2019-12-09","SINGLETON",177,130
"2019-12-09","CAMBERWELL",189,130
"2019-12-09","BULGA",-1,130
"2019-12-09","WYBONG",199,130
"2019-12-09","ABERDEEN",189,130
"2019-12-09","WARKWORTH",-1,130
"2019-12-09","CAMDEN",345,130
"2019-12-09","NARRABRI",276,130
"2019-12-09","GUNNEDAH",358,130
"2019-12-09","ARMIDALE",1056,130
"2019-12-09","ORANGE",1294,130
"2019-12-09","GOULBURN",1595,130
"2019-12-10","RANDWICK",2149,131
"2019-12-10","LIVERPOOL",327,131
"2019-12-10","BRINGELLY",1473,131
"2019-12-10","CHULLORA",2062,131
"2019-12-10","EARLWOOD",1436,131
"2019-12-10","WYONG",721,131
"2019-12-10","CARRINGTON",264,131
"2019-12-10","STOCKTON",270,131
"2019-12-10","NEWCASTLE",291,131
"2019-12-10","BERESFIELD",437,131
"2019-12-10","TAMWORTH",372,131
"2019-12-10","WOLLONGONG",245,131
"2019-12-10","RICHMOND",2211,131
"2019-12-10","BARGO",1042,131
"2019-12-10","ALBURY",117,131
"2019-12-10","BATHURST",155,131
"2019-12-10","OAKDALE",2034,131
"2019-12-10","PROSPECT",2270,131
"2019-12-10","SINGLETON",254,131
"2019-12-10","CAMBERWELL",225,131
"2019-12-10","BULGA",393,131
"2019-12-10","WYBONG",207,131
"2019-12-10","ABERDEEN",202,131
"2019-12-10","WARKWORTH",311,131
"2019-12-10","CAMDEN",791,131
"2019-12-10","NARRABRI",76,131
"2019-12-10","GUNNEDAH",126,131
"2019-12-10","ARMIDALE",701,131
"2019-12-10","ORANGE",110,131
"2019-12-10","GOULBURN",282,131
"2019-12-11","RANDWICK",58,132
"2019-12-11","LIVERPOOL",55,132
"2019-12-11","BRINGELLY",61,132
"2019-12-11","CHULLORA",43,132
"2019-12-11","EARLWOOD",56,132
"2019-12-11","WYONG",66,132
"2019-12-11","CARRINGTON",73,132
"2019-12-11","STOCKTON",88,132
"2019-12-11","NEWCASTLE",76,132
"2019-12-11","BERESFIELD",76,132
"2019-12-11","TAMWORTH",78,132
"2019-12-11","WOLLONGONG",51,132
"2019-12-11","RICHMOND",217,132
"2019-12-11","BARGO",119,132
"2019-12-11","ALBURY",113,132
"2019-12-11","BATHURST",656,132
"2019-12-11","OAKDALE",649,132
"2019-12-11","PROSPECT",63,132
"2019-12-11","SINGLETON",229,132
"2019-12-11","CAMBERWELL",274,132
"2019-12-11","BULGA",300,132
"2019-12-11","WYBONG",299,132
"2019-12-11","ABERDEEN",132,132
"2019-12-11","WARKWORTH",278,132
"2019-12-11","CAMDEN",124,132
"2019-12-11","NARRABRI",100,132
"2019-12-11","GUNNEDAH",97,132
"2019-12-11","ARMIDALE",173,132
"2019-12-11","ORANGE",1222,132
"2019-12-11","GOULBURN",160,132
"2019-12-12","RANDWICK",51,133
"2019-12-12","LIVERPOOL",55,133
"2019-12-12","BRINGELLY",119,133
"2019-12-12","CHULLORA",49,133
"2019-12-12","EARLWOOD",43,133
"2019-12-12","WYONG",55,133
"2019-12-12","CARRINGTON",59,133
"2019-12-12","STOCKTON",72,133
"2019-12-12","NEWCASTLE",44,133
"2019-12-12","BERESFIELD",60,133
"2019-12-12","TAMWORTH",112,133
"2019-12-12","WOLLONGONG",34,133
"2019-12-12","RICHMOND",107,133
"2019-12-12","BARGO",284,133
"2019-12-12","ALBURY",61,133
"2019-12-12","BATHURST",285,133
"2019-12-12","OAKDALE",316,133
"2019-12-12","PROSPECT",77,133
"2019-12-12","SINGLETON",82,133
"2019-12-12","CAMBERWELL",89,133
"2019-12-12","BULGA",183,133
"2019-12-12","WYBONG",187,133
"2019-12-12","ABERDEEN",109,133
"2019-12-12","WARKWORTH",202,133
"2019-12-12","CAMDEN",114,133
"2019-12-12","NARRABRI",52,133
"2019-12-12","GUNNEDAH",103,133
"2019-12-12","ARMIDALE",240,133
"2019-12-12","ORANGE",341,133
"2019-12-12","GOULBURN",122,133
"2019-12-13","RANDWICK",36,134
"2019-12-13","LIVERPOOL",42,134
"2019-12-13","BRINGELLY",50,134
"2019-12-13","CHULLORA",42,134
"2019-12-13","EARLWOOD",44,134
"2019-12-13","WYONG",37,134
"2019-12-13","CARRINGTON",44,134
"2019-12-13","STOCKTON",61,134
"2019-12-13","NEWCASTLE",33,134
"2019-12-13","BERESFIELD",33,134
"2019-12-13","TAMWORTH",99,134
"2019-12-13","WOLLONGONG",38,134
"2019-12-13","RICHMOND",118,134
"2019-12-13","BARGO",51,134
"2019-12-13","ALBURY",52,134
"2019-12-13","BATHURST",200,134
"2019-12-13","OAKDALE",134,134
"2019-12-13","PROSPECT",44,134
"2019-12-13","SINGLETON",43,134
"2019-12-13","CAMBERWELL",42,134
"2019-12-13","BULGA",66,134
"2019-12-13","WYBONG",85,134
"2019-12-13","ABERDEEN",52,134
"2019-12-13","WARKWORTH",100,134
"2019-12-13","CAMDEN",50,134
"2019-12-13","NARRABRI",101,134
"2019-12-13","GUNNEDAH",106,134
"2019-12-13","ARMIDALE",129,134
"2019-12-13","ORANGE",300,134
"2019-12-13","GOULBURN",202,134
"2019-12-14","RANDWICK",50,135
"2019-12-14","LIVERPOOL",115,135
"2019-12-14","BRINGELLY",276,135
"2019-12-14","CHULLORA",319,135
"2019-12-14","EARLWOOD",98,135
"2019-12-14","WYONG",64,135
"2019-12-14","CARRINGTON",62,135
"2019-12-14","STOCKTON",64,135
"2019-12-14","NEWCASTLE",51,135
